T/C Cerrado
-0.7429786756290094
1.0059903597900883
-1.8981619274181647
0.2502629988065289
2.236746347677605
-0.9265124632964448
-0.861735832354999
-0.5141012463025608
-0.6134254137461131
-1.5310943520832945
0.7684760463381142
-0.0736201559007142
-0.6026293085892064
0.2394668936496221
-0.721386465315191
0.7036994153966636
-0.5162604673339422
0.2880493668557052
0.1530980523943578
-0.1599889971559784
-0.5594448879615742
0.487777312258503
-0.7969592014135484
-0.8509397271980873
0.055933105982182
-0.4460857838140405
-0.721386465315191
0.7144955205535752
-0.2463578384112378
-0.3435227848234137
-0.1276006816852532
0.0991175266098141
0.0667292111390936
0.1584961049728089
1.0923592010453524
2.0478145074317147
0.6821072050828499
0.8224565721226531
-0.1923773126266989
0.3258357349048863
-0.5054643621770305
0.0883214214529073
-0.1491928919990668
-0.1114065239498905
0.0883214214529073
1.275892988712788
0.0127486853545499
-0.5432507302262116
-0.4190955209217663
0.2394668936496221
-0.5594448879615742
-0.2139695229405174
-0.1815812074697921
2.4418723456588545
-0.5810370982753879
-0.3327266796665021
-0.5162604673339422
-0.1168045765283463
-0.2247656280974242
-0.3327266796665021
-1.0668618303362478
-0.9373085684533516
0.293447419434161
-0.47307604670631
0.2070785781788968
-0.5702409931184811
-0.1114065239498905
0.0883214214529073
-0.6997942550013774
0.1099136317667257
0.8980293082210105
-0.1276006816852532
-1.0344735148655273
0.4769812071015962
-0.0736201559007142
-0.8833280426688126
0.5147675751507725
-0.3435227848234137
-0.7105903601582843
0.1423019472374462
0.0235447905114615
-0.5270565724908489
-0.1815812074697921
0.0127486853545499
-0.6350176240599268
-0.3975033106079526
-0.8833280426688126
1.8264943517150984
2.517445081757212
-0.0736201559007142
-0.4082994157648594
-0.3435227848234137
0.4661851019446894
-0.5486487828046626
0.0127486853545499
-0.678202044687559
-0.62422151890302
0.5309617328861352
0.6929033102397568
-0.2679500487250563
-0.3867072054510458
1.7617177207736523
2.598415870434025
-0.2571539435681495
-0.2463578384112378
1.0491747804177205
0.3366318400617931
-0.721386465315191
-0.3975033106079526
2.279930768305238
-0.5594448879615742
-0.6026293085892064
0.0235447905114615
0.7900682566519278
-2.1464723460270503
2.13958140126543
0.4014084710032389
0.2502629988065289
3.381133494309854
-0.5378526776477558
3.0788425499164247
0.8008643618088395
0.3582240503756068
0.6065344689844926
-0.4514838363924915
-1.4123371953573047
0.6410820054865992
0.1423019472374462
-0.6134254137461131
-0.4298916260786779
-0.3327266796665021
-0.235561733254331
-0.4298916260786779
-1.455521615984937
0.2826513142772542
0.3474279452186999
-0.678202044687559
0.2070785781788968
-0.3651149951372274
2.3339112940897766
0.0127486853545499
0.5741461535137673
-0.2571539435681495
-0.2031734177836058
0.4661851019446894
-0.0844162610576211
0.8332526772795599
0.2826513142772542
-0.5594448879615742
0.0883214214529073
-0.0304357352730821
-0.1815812074697921
-1.2611917231605947
-0.235561733254331
-0.1815812074697921
0.5741461535137673
-0.0304357352730821
-0.5702409931184811
0.1638941575512647
-0.5054643621770305
-0.0520279455868958
0.4337967864739641
-1.2611917231605947
-0.6674059395306521
-0.721386465315191
2.13958140126543
0.4661851019446894
0.4553889967877826
1.157135831986803
-1.3691527747296726
0.487777312258503
0.0451370008252752
-2.556724341989558
0.2718552091203425
-0.2463578384112378
0.0451370008252752
-0.2463578384112378
-0.5378526776477558
-0.28954225903887
-0.3381247322449579
-0.1923773126266989
0.3474279452186999
-0.9373085684533516
3.435114020094393
-0.6889981498444705
-1.530014741567601
-0.3327266796665021
0.6713110999259432
-0.6566098343737453
0.7900682566519278
3.0572503396026107
0.3582240503756068
-0.6134254137461131
-0.3975033106079526
-0.2679500487250563
-1.1424345664346052
1.103155306202264
-0.3435227848234137
-0.7105903601582843
0.9304176236917358
-0.4622799415493984
0.1423019472374462
2.377095714717409
0.1530980523943578
3.920938752155253
0.0883214214529073
-0.4298916260786779
-0.3543188899803205
-0.0952123662145279
1.016786464947
0.7090974679751194
-0.62422151890302
-0.0520279455868958
-2.222045082125408
1.642960564047663
1.8480865620289169
-0.6674059395306521
0.1638941575512647
-0.0196396301161705
-1.1316384612776984
0.3582240503756068
2.32311518893287
-0.4082994157648594
-0.5702409931184811
-1.2395995128467765
-0.8077553065704552
-0.8293475168842737
-1.6714437191230973
0.628126679298311
0.1530980523943578
-0.1168045765283463
-0.7807650436781858
0.4661851019446894
-0.28954225903887
-0.6350176240599268
-0.8293475168842737
0.4230006813170573
0.4122045761601505
0.3474279452186999
0.4230006813170573
-0.0520279455868958
-0.0844162610576211
-0.0736201559007142
-0.1168045765283463
-0.3975033106079526
-0.1599889971559784
-0.4190955209217663
-0.4190955209217663
0.6119325215629484
-0.5162604673339422
-0.3975033106079526
0.5417578380430468
-0.4406877312355847
0.8872332030641037
1.221912462928249
-0.6566098343737453
-2.26522950275304
-0.4298916260786779
2.2043580322068803
-0.4514838363924915
-0.2603927751152191
-0.7753669910997347
-0.3111344693526884
-0.28954225903887
0.1315058420805394
-0.8401436220411805
3.424317914937481
-0.678202044687559
-0.2571539435681495
-0.1297599027166345
-0.7105903601582843
-0.2625519961466005
-0.5162604673339422
-0.5810370982753879
0.5417578380430468
-0.3553985004960088
0.0127486853545499
-0.721386465315191
-0.4406877312355847
0.0343408956683683
-0.2139695229405174
-1.477113826298755
0.1423019472374462
0.1638941575512647
-0.1599889971559784
-0.4082994157648594
-0.4298916260786779
2.107193085794709
-0.4514838363924915
-0.4514838363924915
